rel,head-pos,child-pos	tree-label	gold-label
orphan,NOUN,VERB	NA	NA
subj@pass,AUX,DET	NA	NA
mod,NOUN,AUX	NA	NA
appos,NOUN,PROPN	req-agree	NA
det,ADJ,DET	req-agree	NA
mod,VERB,VERB	req-agree	NA
conj,VERB,AUX	req-agree	NA
unk,PROPN,NOUN	req-agree	NA
subj,NOUN,NOUN	NA	NA
mod,PROPN,AUX	req-agree	NA
unk,NOUN,ADJ	req-agree	NA
conj,NOUN,PROPN	req-agree	NA
comp:pred,AUX,DET	NA	NA
mod,ADJ,ADJ	req-agree	NA
appos,NOUN,DET	NA	NA
udep,AUX,DET	NA	NA
parataxis,PROPN,VERB	NA	NA
udep,NOUN,NOUN	NA	NA
orphan,DET,NOUN	NA	NA
unk,VERB,ADJ	req-agree	NA
appos,PROPN,PROPN	NA	req-agree
orphan,ADJ,ADJ	req-agree	NA
flat@foreign,PROPN,NOUN	req-agree	NA
flat@foreign,PROPN,PROPN	req-agree	NA
conj,VERB,NOUN	req-agree	NA
subj,VERB,ADJ	req-agree	NA
appos,ADJ,PROPN	req-agree	NA
mod,PROPN,VERB	req-agree	NA
unk,DET,ADJ	req-agree	NA
mod,NOUN,PRON	NA	NA
conj,PROPN,ADJ	req-agree	NA
mod,ADJ,NOUN	NA	NA
conj,NOUN,NUM	NA	req-agree
comp:obj,VERB,VERB	req-agree	NA
mod,NUM,NOUN	NA	NA
conj,NOUN,ADJ	req-agree	NA
conj,ADJ,NOUN	req-agree	NA
conj,AUX,NOUN	NA	NA
orphan,ADJ,NOUN	NA	NA
mod,NUM,NUM	req-agree	NA
subj,VERB,NUM	req-agree	NA
comp:obl,VERB,PRON	NA	NA
comp:pred,NOUN,DET	req-agree	req-agree
det,DET,DET	req-agree	req-agree
unk,NOUN,PROPN	req-agree	NA
mod,NUM,ADJ	req-agree	req-agree
comp:pred,VERB,NOUN	NA	req-agree
mod,VERB,NOUN	NA	NA
conj,NUM,NUM	req-agree	NA
conj,DET,DET	req-agree	req-agree
orphan,PROPN,PROPN	NA	NA
comp:obj,ADJ,PROPN	NA	NA
comp:obl,VERB,PROPN	req-agree	NA
parataxis,AUX,VERB	req-agree	NA
comp:obj,VERB,NUM	NA	NA
flat,PROPN,ADJ	req-agree	req-agree
comp:obj,VERB,ADJ	req-agree	NA
comp:aux,AUX,ADJ	req-agree	req-agree
conj,VERB,DET	NA	NA
mod,PRON,ADJ	req-agree	NA
comp:pred,VERB,DET	NA	NA
comp:obj,NOUN,ADJ	req-agree	req-agree
subj@pass,AUX,NUM	NA	NA
subj@pass,ADJ,NOUN	NA	NA
unk,NOUN,DET	NA	NA
unk,DET,NOUN	NA	NA
udep,ADJ,DET	NA	NA
unk,ADJ,DET	NA	NA
subj@pass,ADJ,PROPN	NA	NA
comp:obj,ADJ,PRON	NA	NA
unk,PROPN,VERB	NA	NA
appos,VERB,VERB	NA	NA
subj,ADJ,NOUN	req-agree	NA
comp:obj,VERB,AUX	NA	NA
udep,VERB,DET	NA	NA
udep,ADJ,ADJ	req-agree	req-agree
comp:pred,VERB,ADJ	req-agree	NA
subj,AUX,PROPN	req-agree	NA
parataxis,NOUN,VERB	NA	NA
appos,PROPN,NUM	req-agree	NA
comp:obj,NOUN,PROPN	NA	NA
comp:pred,NUM,ADJ	req-agree	req-agree
appos,ADJ,ADJ	req-agree	req-agree
comp:aux,AUX,VERB	NA	req-agree
det,PROPN,DET	req-agree	NA
flat@foreign,NOUN,PROPN	req-agree	NA
appos,NUM,NOUN	NA	NA
appos,NOUN,VERB	req-agree	NA
appos,PROPN,VERB	NA	req-agree
comp:obl@agent,ADJ,PRON	NA	NA
mod@gov,NOUN,NUM	req-agree	NA
conj,NUM,NOUN	NA	NA
appos,ADJ,AUX	NA	NA
udep,VERB,ADJ	req-agree	NA
unk,ADJ,NOUN	NA	NA
unk,ADJ,VERB	NA	NA
orphan,NOUN,NUM	NA	req-agree
mod,ADJ,PROPN	req-agree	req-agree
subj@pass,AUX,PROPN	req-agree	NA
unk@fixed,NOUN,ADJ	NA	req-agree
mod,NUM,PROPN	req-agree	req-agree
unk,PROPN,NUM	req-agree	NA
orphan,PROPN,NOUN	req-agree	NA
parataxis,VERB,VERB	req-agree	NA
comp:pred,PROPN,ADJ	req-agree	req-agree
unk,NOUN,VERB	NA	NA
flat,NOUN,NOUN	req-agree	req-agree
comp:pred,PRON,DET	req-agree	req-agree
orphan,DET,ADJ	req-agree	NA
udep,PROPN,NOUN	req-agree	NA
unk,VERB,PROPN	NA	NA
conj,VERB,NUM	NA	NA
unk,ADJ,ADJ	req-agree	NA
flat,NOUN,ADJ	req-agree	req-agree
orphan,NOUN,ADJ	req-agree	NA
unk,DET,DET	NA	req-agree
comp:pred,DET,DET	req-agree	req-agree
unk,VERB,NUM	NA	NA
comp:obj,ADJ,ADJ	req-agree	NA
appos,NOUN,ADJ	NA	NA
unk,NUM,ADJ	req-agree	NA
unk,NOUN,NUM	NA	NA
appos,NUM,VERB	req-agree	NA
flat,ADJ,PROPN	req-agree	req-agree
udep,ADJ,PROPN	NA	NA
appos,VERB,PROPN	NA	req-agree
unk,ADJ,PROPN	NA	NA
comp:obl@agent,ADJ,ADJ	req-agree	req-agree
mod,ADJ,VERB	req-agree	NA
conj,NOUN,VERB	req-agree	NA
vocative,VERB,PROPN	NA	req-agree
flat@foreign,NOUN,NOUN	NA	NA
subj@pass,VERB,DET	NA	NA
appos,NOUN,NUM	req-agree	NA
subj@pass,AUX,ADJ	req-agree	req-agree
conj,AUX,AUX	req-agree	NA
mod,PROPN,PRON	NA	req-agree
orphan,PRON,NOUN	NA	NA
orphan,PRON,ADJ	req-agree	NA
discourse,NOUN,DET	NA	NA
comp:pred,DET,ADJ	req-agree	NA
comp:pred,PRON,ADJ	req-agree	NA
mod,ADJ,NUM	req-agree	req-agree
subj@pass,VERB,PRON	NA	NA
comp:pred,AUX,PROPN	NA	NA
conj,VERB,ADJ	req-agree	NA
conj,AUX,VERB	req-agree	NA
comp:pred,PROPN,DET	req-agree	req-agree
comp:pred,ADJ,ADJ	req-agree	req-agree
udep,VERB,PROPN	NA	NA
udep,PROPN,PROPN	req-agree	req-agree
unk,VERB,DET	NA	NA
orphan,VERB,AUX	NA	NA
conj,PRON,NOUN	req-agree	NA
parataxis,VERB,AUX	NA	NA
comp:pred,AUX,PRON	NA	req-agree
mod,PRON,VERB	req-agree	req-agree
discourse,AUX,DET	NA	req-agree
comp:obl@agent,ADJ,PROPN	NA	NA
flat,PROPN,NOUN	req-agree	req-agree
conj,VERB,PROPN	req-agree	req-agree
subj,PROPN,PROPN	req-agree	req-agree
orphan,NOUN,PROPN	NA	NA
conj,VERB,PRON	NA	req-agree
comp:pred,PROPN,NOUN	NA	req-agree
orphan,NOUN,DET	NA	req-agree
comp:obj,NOUN,DET	NA	NA
udep,ADJ,PRON	NA	NA
appos,PROPN,DET	NA	NA
vocative,VERB,NOUN	NA	NA
udep,NOUN,ADJ	NA	req-agree
appos,ADJ,NOUN	NA	NA
mod,VERB,ADJ	req-agree	req-agree
mod,NUM,VERB	req-agree	NA
comp:pred,ADJ,DET	NA	req-agree
orphan,ADJ,PROPN	NA	NA
comp:pred,PROPN,PRON	NA	NA
conj,PROPN,VERB	NA	NA
comp:obj,ADJ,DET	NA	NA
orphan,PROPN,NUM	NA	NA
appos,ADJ,DET	NA	req-agree
discourse,VERB,DET	NA	NA
comp:pred,NOUN,NOUN	NA	NA
unk,VERB,VERB	NA	req-agree
comp:obl,VERB,ADJ	req-agree	req-agree
conj,NOUN,PRON	NA	NA
orphan,PROPN,AUX	NA	NA
comp:obj,ADJ,NUM	NA	NA
unk,PROPN,ADJ	req-agree	req-agree
conj,ADJ,PROPN	req-agree	NA
appos,DET,ADJ	req-agree	req-agree
comp:pred,AUX,NUM	NA	NA
udep,NOUN,PROPN	NA	req-agree
conj,NUM,ADJ	req-agree	req-agree
subj@pass,AUX,PRON	NA	req-agree
appos,VERB,AUX	req-agree	NA
comp:aux,AUX,AUX	NA	req-agree
conj,PRON,PROPN	NA	NA
parataxis,PROPN,NOUN	NA	NA
parataxis,NOUN,NOUN	NA	req-agree
appos,ADJ,VERB	NA	NA
orphan,NUM,ADJ	req-agree	req-agree
udep,VERB,AUX	NA	NA
unk,PRON,DET	NA	NA
unk,PRON,ADJ	req-agree	NA
flat@foreign,NOUN,ADJ	req-agree	req-agree
conj,PRON,ADJ	req-agree	NA
appos,DET,DET	NA	req-agree
appos,NUM,PROPN	req-agree	req-agree
appos,NOUN,AUX	NA	NA
conj,ADJ,DET	req-agree	NA
subj,NOUN,PROPN	req-agree	req-agree
parataxis,NOUN,AUX	req-agree	NA
comp:pred,PRON,PRON	NA	req-agree
orphan,DET,NUM	NA	NA
conj,PROPN,PRON	NA	req-agree
comp:obl@agent,ADJ,DET	NA	NA
