rel,head-pos,child-pos	tree-label	gold-label
conj,VERB,ADJ	req-agree	NA
subj,ADJ,NOUN	req-agree	req-agree
vocative,ADJ,NOUN	NA	NA
comp:pred,AUX,ADJ	req-agree	req-agree
comp:pred,VERB,AUX	req-agree	NA
udep,AUX,NOUN	NA	NA
comp:pred,AUX,VERB	req-agree	req-agree
subj,ADJ,PRON	NA	req-agree
subj,ADJ,ADJ	req-agree	req-agree
appos,PRON,NUM	req-agree	req-agree
det,ADJ,PRON	NA	NA
mod,PRON,VERB	req-agree	NA
udep,PROPN,NOUN	NA	NA
appos,VERB,PROPN	req-agree	req-agree
conj,VERB,PROPN	NA	req-agree
comp:obl,ADJ,PRON	NA	NA
comp:obl,ADJ,ADJ	req-agree	NA
subj,PRON,PRON	req-agree	NA
conj,PRON,PRON	req-agree	req-agree
mod,ADJ,VERB	req-agree	NA
comp:obl,ADJ,NOUN	NA	NA
vocative,NOUN,NOUN	NA	NA
udep,ADJ,PRON	NA	NA
conj,VERB,NOUN	NA	NA
vocative,VERB,NOUN	NA	NA
comp:obl@agent,VERB,PRON	NA	NA
conj,ADJ,VERB	req-agree	req-agree
mod,VERB,ADJ	NA	NA
appos,NOUN,ADJ	req-agree	req-agree
conj,ADJ,NOUN	NA	NA
det,VERB,DET	req-agree	req-agree
udep,NOUN,PRON	NA	req-agree
comp:obl,NOUN,PROPN	req-agree	NA
mod,PROPN,NUM	req-agree	req-agree
mod,PROPN,PROPN	NA	req-agree
conj,VERB,PRON	req-agree	req-agree
orphan,PRON,NOUN	NA	NA
subj,VERB,NUM	req-agree	req-agree
comp:obj,VERB,AUX	req-agree	NA
comp:obl,VERB,ADJ	req-agree	req-agree
conj,PRON,NOUN	NA	NA
conj,VERB,AUX	req-agree	NA
mod,ADJ,PRON	NA	req-agree
mod,ADJ,AUX	req-agree	NA
subj,AUX,NOUN	req-agree	NA
orphan,NOUN,PRON	NA	NA
comp:obj,NOUN,NOUN	NA	req-agree
subj,NOUN,PROPN	req-agree	NA
comp:pred,VERB,VERB	req-agree	req-agree
comp:obj,VERB,VERB	req-agree	NA
appos,PROPN,ADJ	req-agree	req-agree
mod,VERB,AUX	NA	NA
conj,AUX,VERB	req-agree	req-agree
dislocated,VERB,NUM	NA	req-agree
udep,VERB,ADJ	req-agree	NA
appos,VERB,ADJ	req-agree	NA
appos,PRON,PRON	req-agree	req-agree
vocative,PRON,PROPN	req-agree	NA
comp:obl@agent,NOUN,NOUN	NA	NA
mod,NUM,AUX	NA	req-agree
subj,AUX,ADJ	req-agree	req-agree
orphan,PRON,PRON	req-agree	req-agree
appos,NUM,PROPN	req-agree	req-agree
subj@pass,AUX,NOUN	req-agree	req-agree
