rel,head-pos,child-pos	tree-label	gold-label
orphan,NOUN,NOUN	NA	NA
comp:obl,VERB,VERB	req-agree	req-agree
subj,NOUN,DET	req-agree	NA
mod@gov,NOUN,NOUN	NA	NA
comp:obj,VERB,DET	req-agree	NA
mod,VERB,VERB	req-agree	req-agree
comp:obj,ADJ,NOUN	NA	NA
comp:obl,NOUN,ADJ	req-agree	NA
vocative,PRON,NOUN	NA	NA
orphan,PRON,NOUN	NA	NA
comp:obl,NOUN,DET	req-agree	NA
appos,PROPN,PROPN	req-agree	req-agree
subj,DET,NOUN	NA	NA
conj,DET,NOUN	NA	NA
orphan,ADJ,PROPN	req-agree	NA
mod,ADJ,DET	req-agree	req-agree
compound,NOUN,PROPN	req-agree	req-agree
conj,NOUN,DET	req-agree	NA
subj,DET,PRON	req-agree	req-agree
comp:obl,VERB,DET	NA	req-agree
comp:aux@pass,AUX,VERB	req-agree	req-agree
subj@pass,AUX,PROPN	req-agree	req-agree
mod,VERB,PROPN	NA	req-agree
comp:obl,NOUN,NOUN	NA	req-agree
comp:pred,AUX,ADJ	req-agree	req-agree
comp:obj,DET,ADJ	NA	req-agree
compound,ADJ,NOUN	NA	NA
comp:obj,NOUN,VERB	req-agree	req-agree
subj@pass,VERB,PROPN	req-agree	req-agree
parataxis,VERB,PROPN	req-agree	req-agree
conj,PROPN,VERB	req-agree	req-agree
flat@name,NOUN,PROPN	req-agree	req-agree
mod@relcl,NOUN,ADJ	req-agree	NA
subj,NUM,NOUN	NA	req-agree
subj@pass,ADJ,NOUN	req-agree	req-agree
comp:obl@agent,VERB,NOUN	NA	NA
orphan,PROPN,NOUN	NA	req-agree
conj,VERB,DET	NA	NA
conj,VERB,PRON	NA	req-agree
subj,ADJ,NUM	req-agree	req-agree
parataxis,VERB,ADJ	NA	req-agree
mod,DET,NOUN	NA	NA
comp:obj,NOUN,PROPN	req-agree	req-agree
