rel,head-pos,child-pos	tree-label	gold-label
mod,VERB,AUX	req-agree	req-agree
udep,ADJ,PRON	NA	NA
mod@relcl,VERB,VERB	NA	req-agree
subj@cop,PRON,NOUN	NA	req-agree
comp:obj,PRON,VERB	NA	NA
unk@fixed,PRON,PRON	req-agree	req-agree
mod@gsubj,NOUN,PROPN	req-agree	NA
mod@gsubj,NOUN,NOUN	NA	NA
parataxis,VERB,AUX	NA	NA
parataxis,VERB,VERB	NA	NA
mod@poss,ADJ,PROPN	NA	NA
mod@relcl,ADJ,VERB	NA	req-agree
udep,PRON,NOUN	NA	req-agree
mod,PRON,NOUN	NA	NA
comp:aux,AUX,ADJ	req-agree	req-agree
subj,AUX,ADJ	req-agree	req-agree
vocative,VERB,NOUN	NA	NA
compound@nn,PROPN,NOUN	req-agree	req-agree
subj,VERB,VERB	req-agree	req-agree
comp:pred@own,AUX,PROPN	NA	req-agree
goeswith,PROPN,NOUN	NA	req-agree
det,ADJ,PRON	req-agree	NA
det,PRON,PRON	req-agree	NA
udep,VERB,ADJ	NA	NA
compound@nn,NOUN,PROPN	req-agree	req-agree
conj,VERB,PRON	req-agree	NA
orphan,PRON,NOUN	NA	NA
conj,NOUN,PROPN	req-agree	NA
subj,AUX,PROPN	req-agree	req-agree
conj,PRON,VERB	req-agree	req-agree
comp:pred@ds,VERB,VERB	req-agree	NA
goeswith,NUM,ADJ	req-agree	req-agree
appos,ADJ,ADJ	req-agree	req-agree
comp:obj,NOUN,AUX	req-agree	req-agree
comp:pred,VERB,NOUN	NA	NA
vocative,AUX,PROPN	req-agree	req-agree
conj,VERB,PROPN	req-agree	req-agree
mod,PRON,PRON	NA	NA
conj,AUX,NOUN	req-agree	NA
udep,PRON,PRON	NA	req-agree
det,VERB,PRON	req-agree	req-agree
orphan,NOUN,NOUN	NA	NA
mod@gobj,NOUN,PRON	NA	NA
conj,PROPN,AUX	req-agree	req-agree
comp:aux,AUX,PRON	req-agree	req-agree
conj,PRON,PROPN	req-agree	req-agree
subj,AUX,VERB	req-agree	req-agree
udep,NOUN,PRON	NA	NA
comp:pred@ds,VERB,PROPN	req-agree	NA
det,NOUN,AUX	req-agree	req-agree
appos,PRON,NOUN	NA	NA
subj@cop,VERB,NOUN	NA	req-agree
subj@cop,PRON,ADJ	req-agree	NA
appos,NOUN,ADJ	req-agree	req-agree
conj,PRON,PRON	req-agree	req-agree
subj@cop,AUX,ADJ	req-agree	NA
mod,PROPN,VERB	req-agree	req-agree
appos,PROPN,NOUN	NA	req-agree
mod@poss,ADJ,PRON	NA	req-agree
comp:obj,AUX,PRON	NA	req-agree
mod@relcl,PRON,AUX	NA	req-agree
comp:obj@x,VERB,AUX	req-agree	NA
udep,ADJ,ADJ	NA	req-agree
comp:obj@x,NOUN,VERB	req-agree	NA
mod,PRON,ADJ	NA	req-agree
mod,ADJ,PROPN	NA	NA
orphan,NOUN,PROPN	req-agree	req-agree
det,PROPN,PRON	req-agree	req-agree
mod@poss,PROPN,PRON	NA	NA
comp:obj,VERB,NUM	req-agree	req-agree
mod@poss,NOUN,ADJ	NA	NA
det,NUM,PRON	req-agree	req-agree
udep,VERB,NUM	NA	req-agree
compound,NUM,NUM	req-agree	req-agree
subj@cop,ADJ,NOUN	NA	req-agree
comp:obj,PRON,AUX	req-agree	req-agree
conj,ADJ,NOUN	NA	req-agree
udep,NOUN,ADJ	NA	req-agree
subj@cop,VERB,PRON	req-agree	req-agree
comp:aux,AUX,NOUN	NA	req-agree
appos,PROPN,PROPN	req-agree	req-agree
mod,AUX,NOUN	req-agree	req-agree
mod@poss,PROPN,NOUN	NA	NA
comp:pred,NOUN,ADJ	req-agree	req-agree
subj,VERB,ADJ	req-agree	req-agree
comp:obj@x,NOUN,AUX	req-agree	req-agree
mod,AUX,PRON	NA	NA
mod@poss,NOUN,NUM	NA	req-agree
parataxis,NOUN,NOUN	NA	NA
mod@relcl,PROPN,AUX	NA	req-agree
subj@cop,PROPN,NOUN	NA	NA
comp:pred@ds,VERB,AUX	req-agree	req-agree
conj,VERB,NOUN	req-agree	req-agree
mod,PROPN,PROPN	req-agree	req-agree
mod,VERB,ADJ	NA	req-agree
comp:pred,VERB,AUX	req-agree	req-agree
appos,NOUN,VERB	req-agree	NA
parataxis,AUX,PROPN	NA	req-agree
orphan,PROPN,NOUN	NA	NA
conj,NUM,NUM	req-agree	req-agree
mod@poss,VERB,NOUN	NA	req-agree
comp:pred,VERB,PRON	req-agree	req-agree
conj,VERB,ADJ	req-agree	req-agree
goeswith,ADJ,ADJ	req-agree	req-agree
mod@poss,ADJ,ADJ	NA	req-agree
flat@name,PROPN,NOUN	NA	NA
mod@relcl,PROPN,VERB	NA	req-agree
udep,VERB,VERB	NA	req-agree
mod@gobj,NOUN,PROPN	NA	req-agree
parataxis,NOUN,PROPN	NA	req-agree
mod@gsubj,VERB,NOUN	NA	req-agree
mod,NUM,NOUN	NA	NA
subj,VERB,NUM	req-agree	req-agree
mod,NUM,NUM	NA	req-agree
flat@name,PROPN,NUM	req-agree	req-agree
mod,NUM,ADJ	NA	req-agree
parataxis,AUX,NOUN	NA	req-agree
subj@cop,AUX,NUM	req-agree	req-agree
mod,NUM,PRON	NA	NA
mod,AUX,AUX	NA	req-agree
parataxis,NOUN,ADJ	NA	req-agree
udep,AUX,VERB	NA	req-agree
flat@name,NOUN,PROPN	req-agree	req-agree
compound,NUM,NOUN	NA	req-agree
mod,PROPN,PRON	NA	NA
