rel,head-pos,child-pos	tree-label	gold-label
subj@cop,AUX,ADJ	req-agree	NA
mod,NUM,NOUN	NA	req-agree
unk@expl,AUX,PRON	req-agree	NA
mod,VERB,AUX	NA	req-agree
comp:pred,AUX,PRON	req-agree	NA
vocative,AUX,NOUN	NA	req-agree
mod,PRON,PRON	NA	NA
mod,ADJ,DET	NA	req-agree
mod@gobj,NOUN,PRON	NA	req-agree
subj,ADJ,AUX	req-agree	req-agree
conj,NUM,NUM	req-agree	req-agree
mod,NUM,ADJ	NA	req-agree
mod,NUM,NUM	NA	req-agree
comp:obj,PRON,AUX	NA	req-agree
mod,PRON,VERB	NA	NA
comp:aux,AUX,PROPN	req-agree	req-agree
comp:pred,VERB,NOUN	NA	req-agree
discourse,VERB,NOUN	NA	req-agree
subj,ADJ,NOUN	NA	req-agree
comp:pred,VERB,ADJ	req-agree	NA
comp:pred,AUX,NUM	req-agree	req-agree
subj,NOUN,NOUN	req-agree	req-agree
vocative,VERB,NOUN	NA	req-agree
conj,NOUN,AUX	req-agree	NA
comp:aux,AUX,NOUN	NA	NA
mod,PRON,ADJ	NA	req-agree
mod,PRON,PROPN	NA	NA
vocative,VERB,PROPN	req-agree	NA
unk@fixed,VERB,PRON	req-agree	req-agree
conj,VERB,ADJ	req-agree	req-agree
comp:aux,AUX,ADJ	req-agree	NA
conj,NOUN,PROPN	req-agree	req-agree
unk@fixed,NOUN,NOUN	NA	req-agree
conj,PROPN,PRON	req-agree	NA
comp:obj,PRON,PROPN	req-agree	req-agree
mod@gsubj,NOUN,PROPN	req-agree	req-agree
conj,ADJ,AUX	req-agree	req-agree
det,DET,DET	req-agree	NA
conj,AUX,PRON	req-agree	req-agree
mod,PROPN,AUX	req-agree	req-agree
mod,AUX,AUX	NA	req-agree
conj,AUX,ADJ	req-agree	req-agree
conj,VERB,NOUN	NA	req-agree
conj,NOUN,PRON	req-agree	NA
comp:obj,VERB,NUM	req-agree	req-agree
compound@prt,NOUN,NOUN	NA	req-agree
mod@gsubj,NOUN,PRON	req-agree	NA
conj,PRON,NOUN	NA	NA
unk,ADJ,NOUN	NA	req-agree
comp:obj,NOUN,AUX	NA	req-agree
unk@fixed,PRON,NOUN	NA	req-agree
vocative,VERB,PRON	req-agree	req-agree
conj,NUM,VERB	req-agree	req-agree
discourse,AUX,NOUN	req-agree	req-agree
discourse,NOUN,NOUN	NA	NA
