rel,head-pos,child-pos	tree-label	gold-label
mod,ADJ,NOUN	NA	NA
conj,NOUN,VERB	NA	NA
comp:obj,ADJ,PROPN	NA	req-agree
comp:obj,VERB,AUX	NA	NA
flat,PROPN,PROPN	req-agree	req-agree
flat,NOUN,PROPN	req-agree	req-agree
subj,VERB,NUM	req-agree	req-agree
appos,NUM,NOUN	NA	NA
conj,NOUN,ADJ	NA	NA
appos,NOUN,DET	NA	NA
mod,DET,PRON	NA	req-agree
comp:obj,VERB,ADJ	req-agree	req-agree
mod,ADJ,VERB	NA	req-agree
appos,ADJ,DET	NA	req-agree
mod,DET,ADJ	req-agree	req-agree
conj,AUX,NOUN	NA	NA
orphan,NOUN,ADJ	NA	req-agree
mod,DET,AUX	NA	NA
subj,AUX,VERB	NA	req-agree
comp:pred,ADJ,DET	req-agree	req-agree
mod,NUM,NUM	NA	req-agree
mod,NUM,NOUN	NA	req-agree
orphan,VERB,NOUN	NA	req-agree
comp:obj,ADJ,NUM	NA	req-agree
comp:obl,VERB,ADJ	NA	req-agree
comp:obj,ADJ,DET	NA	NA
comp:pred,PRON,PRON	NA	req-agree
vocative,VERB,PROPN	NA	req-agree
det,ADJ,DET	req-agree	req-agree
orphan,ADJ,NOUN	NA	req-agree
subj,VERB,PRON	req-agree	NA
mod@gov,PRON,NUM	NA	NA
comp:obj,VERB,VERB	NA	NA
orphan,NOUN,VERB	NA	NA
comp:pred,PRON,DET	req-agree	req-agree
comp:pred,VERB,VERB	NA	req-agree
discourse,AUX,DET	NA	req-agree
comp:pred,VERB,NOUN	req-agree	NA
orphan,VERB,VERB	NA	NA
det,PROPN,DET	req-agree	req-agree
comp:pred,AUX,NUM	NA	req-agree
conj,AUX,PRON	NA	req-agree
orphan,PRON,NOUN	NA	req-agree
det,NUM,DET	req-agree	req-agree
conj,ADJ,VERB	NA	req-agree
conj,NUM,NUM	NA	req-agree
comp:pred,AUX,DET	req-agree	req-agree
conj,VERB,PROPN	NA	req-agree
orphan,PRON,PROPN	NA	req-agree
subj@pass,AUX,PROPN	NA	NA
conj,ADJ,NOUN	NA	req-agree
subj,NOUN,NOUN	req-agree	NA
comp:pred,NOUN,NOUN	req-agree	req-agree
unk,ADJ,ADJ	NA	NA
unk,NOUN,PROPN	NA	req-agree
comp:pred,DET,DET	req-agree	req-agree
subj,AUX,PRON	req-agree	req-agree
conj,DET,DET	req-agree	req-agree
mod,PRON,VERB	NA	req-agree
udep,AUX,DET	NA	req-agree
udep,ADJ,PRON	NA	req-agree
comp:pred,NOUN,PRON	NA	req-agree
comp:pred,AUX,PRON	NA	req-agree
comp:obl@agent,VERB,DET	req-agree	req-agree
flat@foreign,NOUN,PRON	NA	req-agree
unk@fixed,VERB,VERB	NA	req-agree
conj,NOUN,AUX	NA	req-agree
parataxis,PROPN,VERB	NA	req-agree
comp:pred,NOUN,AUX	NA	NA
unk,ADJ,NOUN	NA	NA
