rel,head-pos,child-pos	tree-label	gold-label
parataxis,NOUN,AUX	NA	req-agree
discourse,AUX,NOUN	NA	req-agree
compound,NOUN,NOUN	NA	NA
udep,AUX,DET	req-agree	req-agree
mod,PRON,ADJ	req-agree	req-agree
comp:obl,VERB,DET	req-agree	NA
subj@pass,VERB,DET	req-agree	req-agree
conj,ADJ,VERB	NA	NA
subj,AUX,PRON	req-agree	req-agree
appos,NOUN,VERB	NA	NA
subj@pass,AUX,DET	req-agree	NA
mod,DET,ADJ	req-agree	req-agree
mod,AUX,DET	NA	req-agree
comp:pred,VERB,NOUN	req-agree	NA
mod,PROPN,NUM	NA	NA
conj,NUM,NUM	NA	req-agree
mod,VERB,ADJ	req-agree	req-agree
mod,NOUN,PRON	NA	req-agree
comp:obj,NOUN,NOUN	req-agree	req-agree
comp:obl@agent,ADJ,NOUN	NA	NA
det,ADJ,DET	req-agree	req-agree
comp:obl,VERB,PROPN	NA	NA
comp:aux,AUX,ADJ	req-agree	req-agree
compound,VERB,NOUN	NA	req-agree
mod,DET,AUX	NA	NA
appos,ADJ,PROPN	NA	NA
udep,VERB,PRON	NA	req-agree
appos,NUM,PROPN	NA	req-agree
comp:obj,VERB,NUM	NA	req-agree
comp:aux,AUX,AUX	req-agree	req-agree
appos,PROPN,NUM	NA	NA
flat,PROPN,NOUN	req-agree	req-agree
mod,ADJ,VERB	NA	req-agree
mod,ADJ,PROPN	NA	NA
comp:obl,VERB,ADJ	NA	NA
udep,VERB,PROPN	NA	req-agree
mod,ADJ,ADJ	req-agree	req-agree
parataxis,AUX,VERB	NA	NA
conj,NUM,VERB	NA	req-agree
comp:pred,VERB,PROPN	NA	NA
comp:obl,ADJ,NOUN	NA	NA
conj,VERB,NOUN	NA	req-agree
compound,NUM,NUM	NA	req-agree
comp:pred,ADJ,NOUN	req-agree	NA
det,PRON,PRON	NA	req-agree
mod,VERB,NOUN	NA	req-agree
comp:obl@agent,ADJ,PROPN	NA	NA
compound,NOUN,NUM	NA	req-agree
comp:obl,ADJ,PRON	NA	NA
subj,AUX,ADJ	req-agree	req-agree
conj,NOUN,AUX	NA	req-agree
flat,PROPN,ADJ	req-agree	req-agree
discourse,VERB,ADJ	NA	req-agree
parataxis,AUX,ADJ	req-agree	req-agree
compound,PROPN,PROPN	NA	req-agree
subj@pass,VERB,ADJ	req-agree	req-agree
mod,AUX,VERB	NA	NA
comp:obl,ADJ,PROPN	NA	NA
subj,NOUN,PROPN	req-agree	req-agree
conj,AUX,NOUN	NA	req-agree
comp:obj,ADJ,PROPN	NA	NA
flat,NOUN,PROPN	req-agree	req-agree
mod,ADJ,PRON	NA	NA
subj@pass,ADJ,NOUN	NA	req-agree
appos,ADJ,ADJ	req-agree	req-agree
conj,NOUN,VERB	NA	req-agree
det,PROPN,DET	req-agree	req-agree
comp:pred,PROPN,AUX	NA	req-agree
udep,NOUN,DET	NA	req-agree
mod,PROPN,DET	NA	req-agree
appos,ADJ,VERB	NA	NA
flat,NOUN,NOUN	req-agree	req-agree
udep,ADJ,NOUN	NA	req-agree
mod,AUX,AUX	NA	req-agree
conj,VERB,PROPN	NA	req-agree
appos,NOUN,ADJ	req-agree	req-agree
mod,VERB,DET	NA	req-agree
subj,ADJ,NOUN	req-agree	req-agree
det,DET,DET	req-agree	req-agree
conj,PRON,PROPN	NA	req-agree
det,NUM,DET	req-agree	req-agree
subj,AUX,VERB	NA	req-agree
appos,VERB,NOUN	NA	req-agree
