rel,head-pos,child-pos	tree-label	gold-label
flat,PROPN,ADJ	req-agree	req-agree
comp:aux,AUX,AUX	req-agree	NA
discourse,VERB,PRON	NA	req-agree
udep,VERB,ADJ	req-agree	NA
parataxis,NOUN,VERB	NA	NA
subj,AUX,VERB	NA	NA
conj,AUX,PROPN	NA	NA
subj,VERB,AUX	req-agree	NA
comp:pred,AUX,PROPN	NA	req-agree
mod,NUM,DET	NA	NA
mod,VERB,NOUN	NA	NA
comp:obj,NOUN,ADJ	req-agree	req-agree
udep,AUX,ADJ	req-agree	NA
subj,AUX,AUX	req-agree	NA
subj@pass,AUX,NUM	NA	NA
subj@pass,ADJ,NOUN	NA	NA
unk,VERB,PRON	NA	NA
udep,VERB,VERB	NA	req-agree
unk,NOUN,AUX	NA	NA
unk,VERB,DET	NA	NA
unk,VERB,AUX	NA	NA
unk,NOUN,DET	req-agree	NA
unk,DET,NOUN	NA	req-agree
udep,ADJ,DET	NA	NA
unk,ADJ,DET	NA	req-agree
unk,ADJ,VERB	NA	NA
unk,PROPN,AUX	NA	req-agree
udep,AUX,AUX	NA	req-agree
conj,AUX,DET	NA	req-agree
udep,AUX,PRON	NA	req-agree
unk,PROPN,VERB	NA	NA
conj,AUX,ADJ	req-agree	NA
mod,PRON,VERB	NA	NA
mod@gov,PRON,NUM	NA	NA
subj,ADJ,NOUN	req-agree	NA
udep,ADJ,ADJ	req-agree	req-agree
appos,PROPN,NUM	NA	req-agree
comp:obj,NOUN,PROPN	req-agree	req-agree
comp:pred,NUM,ADJ	req-agree	req-agree
mod,VERB,ADJ	NA	req-agree
appos,ADJ,ADJ	req-agree	req-agree
mod,VERB,AUX	NA	NA
comp:pred,AUX,PRON	NA	NA
conj,PRON,NOUN	NA	NA
discourse,AUX,PRON	NA	req-agree
det,PROPN,DET	req-agree	req-agree
parataxis,AUX,AUX	NA	NA
vocative,VERB,PROPN	NA	NA
flat@foreign,PROPN,PROPN	NA	req-agree
appos,NUM,NOUN	NA	NA
appos,PROPN,AUX	NA	NA
appos,PROPN,VERB	NA	NA
conj,AUX,NUM	NA	req-agree
orphan,NUM,NOUN	NA	req-agree
orphan,NUM,NUM	NA	req-agree
conj,NUM,NOUN	NA	NA
appos,ADJ,AUX	NA	NA
mod,AUX,AUX	NA	NA
udep,NOUN,NUM	NA	NA
unk,ADJ,NOUN	NA	NA
appos,VERB,AUX	NA	NA
comp:pred,PRON,ADJ	req-agree	req-agree
orphan,NOUN,NUM	NA	req-agree
mod,ADJ,PROPN	NA	req-agree
subj@pass,AUX,PROPN	NA	NA
mod,NUM,PROPN	NA	req-agree
udep,VERB,NUM	NA	NA
unk,PROPN,NUM	NA	NA
orphan,PROPN,NOUN	NA	NA
comp:pred,PROPN,ADJ	req-agree	req-agree
unk,NOUN,VERB	NA	NA
flat,NOUN,NOUN	req-agree	req-agree
orphan,DET,ADJ	req-agree	NA
unk,VERB,PROPN	NA	NA
conj,VERB,NUM	NA	req-agree
unk,ADJ,ADJ	req-agree	NA
unk,VERB,VERB	NA	NA
flat,NOUN,ADJ	req-agree	req-agree
conj,ADJ,DET	req-agree	NA
orphan,NOUN,ADJ	NA	NA
unk,NUM,ADJ	req-agree	NA
unk,DET,DET	NA	req-agree
comp:pred,DET,DET	req-agree	req-agree
unk,VERB,NUM	NA	NA
comp:obj,ADJ,ADJ	req-agree	req-agree
appos,NOUN,ADJ	req-agree	NA
unk,NOUN,NUM	NA	req-agree
mod,NUM,AUX	NA	req-agree
flat,ADJ,PROPN	req-agree	req-agree
udep,PROPN,NOUN	req-agree	req-agree
udep,ADJ,PROPN	NA	NA
conj,PROPN,PRON	NA	req-agree
appos,VERB,PROPN	NA	NA
unk,ADJ,PROPN	NA	NA
udep,VERB,AUX	NA	NA
comp:obl@agent,ADJ,ADJ	req-agree	req-agree
appos,ADJ,VERB	NA	NA
orphan,VERB,VERB	NA	NA
subj@pass,AUX,VERB	NA	NA
subj@pass,VERB,PRON	NA	NA
comp:pred,NOUN,VERB	NA	req-agree
appos,NOUN,NUM	NA	req-agree
subj@pass,VERB,AUX	NA	NA
subj@pass,AUX,ADJ	req-agree	req-agree
mod,PROPN,PRON	NA	req-agree
appos,ADJ,PROPN	NA	req-agree
orphan,PRON,NOUN	NA	NA
orphan,PRON,ADJ	req-agree	NA
mod,PRON,ADJ	req-agree	req-agree
discourse,NOUN,DET	req-agree	req-agree
orphan,DET,VERB	NA	NA
comp:pred,DET,ADJ	req-agree	NA
mod,ADJ,NUM	NA	NA
mod,AUX,VERB	NA	NA
comp:pred,PROPN,DET	req-agree	req-agree
mod,NUM,PRON	NA	req-agree
comp:pred,ADJ,ADJ	req-agree	req-agree
udep,AUX,PROPN	NA	req-agree
udep,PROPN,PROPN	NA	req-agree
orphan,VERB,AUX	NA	NA
mod,ADJ,AUX	NA	req-agree
vocative,AUX,ADJ	req-agree	NA
discourse,VERB,DET	NA	NA
comp:obl@agent,ADJ,PROPN	NA	req-agree
conj,PROPN,VERB	NA	NA
flat,PROPN,NOUN	req-agree	req-agree
conj,VERB,PROPN	NA	req-agree
subj,PROPN,PROPN	req-agree	req-agree
orphan,PROPN,NUM	NA	req-agree
comp:aux@pass,AUX,AUX	NA	NA
appos,PRON,NOUN	NA	NA
mod,PROPN,NUM	NA	req-agree
orphan,NOUN,PROPN	NA	NA
conj,NUM,ADJ	NA	NA
comp:pred,PROPN,NOUN	req-agree	req-agree
orphan,NOUN,DET	NA	req-agree
comp:obj,NOUN,DET	NA	req-agree
conj,PROPN,DET	req-agree	NA
appos,PROPN,DET	NA	NA
unk,ADJ,NUM	NA	req-agree
parataxis,NOUN,AUX	NA	req-agree
mod,ADJ,ADJ	req-agree	req-agree
udep,NOUN,ADJ	req-agree	req-agree
orphan,NUM,VERB	NA	NA
parataxis,PROPN,VERB	NA	NA
appos,ADJ,NOUN	NA	NA
unk,NOUN,PRON	NA	NA
appos,DET,ADJ	req-agree	req-agree
conj,VERB,PRON	NA	req-agree
orphan,PRON,DET	NA	NA
comp:pred,ADJ,DET	req-agree	req-agree
conj,ADJ,AUX	NA	NA
orphan,ADJ,PROPN	NA	req-agree
parataxis,ADJ,VERB	NA	NA
comp:pred,PROPN,PRON	NA	req-agree
mod,DET,DET	NA	NA
appos,ADJ,DET	NA	req-agree
conj,NUM,VERB	NA	NA
comp:pred,NOUN,NOUN	req-agree	req-agree
appos,DET,VERB	NA	NA
unk,DET,PRON	NA	NA
mod,PRON,PROPN	NA	req-agree
orphan,PROPN,AUX	NA	NA
det,PRON,DET	req-agree	req-agree
orphan,ADJ,VERB	NA	req-agree
comp:obj,ADJ,NUM	NA	req-agree
unk,PROPN,ADJ	req-agree	NA
conj,ADJ,PROPN	NA	req-agree
comp:obl,VERB,NUM	NA	NA
udep,AUX,VERB	NA	req-agree
udep,NOUN,PROPN	NA	req-agree
appos,NOUN,PRON	NA	req-agree
conj,PRON,PROPN	NA	NA
mod,DET,NUM	NA	req-agree
det,VERB,DET	req-agree	req-agree
comp:obj,PROPN,AUX	NA	req-agree
parataxis,PROPN,NOUN	NA	req-agree
parataxis,NOUN,NOUN	NA	NA
appos,NUM,PROPN	NA	req-agree
subj@pass,AUX,PRON	NA	NA
orphan,NUM,ADJ	NA	req-agree
unk,DET,NUM	NA	req-agree
mod,PRON,DET	req-agree	req-agree
flat@foreign,NOUN,ADJ	req-agree	req-agree
flat@foreign,NOUN,NOUN	NA	req-agree
appos,DET,DET	NA	req-agree
comp:obj,ADJ,VERB	NA	NA
conj,DET,AUX	NA	req-agree
appos,PRON,PRON	NA	req-agree
unk,PRON,DET	req-agree	req-agree
comp:pred,PRON,PRON	NA	req-agree
orphan,DET,NUM	NA	NA
comp:obl@agent,ADJ,DET	NA	req-agree
parataxis,PROPN,AUX	NA	req-agree
appos,VERB,DET	NA	req-agree
unk@fixed,DET,AUX	NA	req-agree
udep,AUX,NUM	NA	NA
comp:obl@agent,ADJ,PRON	NA	req-agree
