rel,head-pos,child-pos	tree-label	gold-label
orphan,PRON,PRON	NA	req-agree
mod,PRON,ADJ	NA	req-agree
subj,VERB,ADJ	NA	req-agree
det,VERB,DET	NA	NA
discourse,NOUN,NUM	NA	NA
mod,PROPN,ADJ	NA	req-agree
udep,NOUN,PRON	NA	NA
comp:obl,NOUN,PROPN	NA	NA
conj,AUX,VERB	NA	req-agree
conj,NOUN,VERB	NA	req-agree
unk,DET,PRON	NA	req-agree
mod,VERB,NOUN	NA	NA
udep,VERB,PROPN	NA	NA
compound,NUM,NUM	NA	req-agree
mod,PROPN,PROPN	NA	req-agree
parataxis,NOUN,NOUN	NA	NA
udep,AUX,PRON	NA	NA
subj@pass,AUX,NOUN	NA	req-agree
comp:aux@pass,AUX,VERB	NA	req-agree
udep,AUX,NOUN	NA	NA
discourse,VERB,NOUN	NA	NA
comp:obl,ADJ,NOUN	NA	NA
discourse,NOUN,NOUN	NA	NA
udep,PROPN,NUM	NA	req-agree
mod,NOUN,PRON	NA	req-agree
mod,PROPN,VERB	NA	req-agree
subj@pass,VERB,PRON	NA	req-agree
udep,ADJ,PROPN	NA	NA
parataxis,NUM,PRON	NA	NA
unk,PRON,NOUN	NA	req-agree
comp:obj,VERB,VERB	NA	NA
discourse,ADJ,VERB	NA	req-agree
appos,NOUN,PROPN	NA	NA
appos,PROPN,NOUN	NA	req-agree
conj,PROPN,PRON	NA	req-agree
parataxis,NOUN,PROPN	NA	req-agree
subj,NOUN,NOUN	NA	NA
mod,VERB,NUM	NA	NA
subj,VERB,VERB	NA	req-agree
mod,VERB,ADJ	NA	req-agree
comp:obl,VERB,VERB	NA	NA
comp:pred,NOUN,VERB	NA	req-agree
mod,PRON,NUM	NA	req-agree
mod,ADJ,VERB	NA	req-agree
discourse,VERB,VERB	NA	NA
comp:pred,AUX,VERB	NA	req-agree
conj,NOUN,PRON	NA	req-agree
comp:obj,NOUN,PRON	NA	NA
comp:obl,NOUN,NOUN	NA	NA
det,PROPN,DET	NA	req-agree
det,DET,DET	NA	req-agree
conj,DET,ADJ	NA	req-agree
unk,ADJ,NOUN	NA	NA
comp:obl,NOUN,NUM	NA	req-agree
comp:aux,AUX,NOUN	NA	req-agree
flat@name,NOUN,PROPN	NA	req-agree
conj,VERB,AUX	NA	req-agree
conj,AUX,NOUN	NA	req-agree
parataxis,VERB,VERB	NA	req-agree
discourse,NOUN,VERB	NA	req-agree
appos,PROPN,PROPN	NA	req-agree
comp:aux,AUX,VERB	NA	req-agree
compound,NUM,PRON	NA	req-agree
unk,NUM,NOUN	NA	req-agree
conj,PRON,NOUN	NA	NA
mod,ADJ,PROPN	NA	NA
parataxis,PROPN,ADJ	NA	req-agree
mod,ADJ,NUM	NA	req-agree
comp:pred,VERB,VERB	NA	req-agree
subj,AUX,PROPN	NA	req-agree
conj,PRON,PROPN	NA	NA
mod,NUM,NOUN	NA	req-agree
unk,NOUN,NOUN	NA	req-agree
unk,ADJ,PROPN	NA	req-agree
parataxis,ADJ,NOUN	NA	req-agree
unk,VERB,ADJ	NA	req-agree
