rel,head-pos,child-pos	tree-label	gold-label
subj@pass,VERB,AUX	req-agree	req-agree
comp:obj,VERB,AUX	NA	req-agree
conj,PRON,ADJ	req-agree	req-agree
mod,AUX,VERB	req-agree	NA
conj,VERB,ADJ	req-agree	req-agree
mod@advmod,NOUN,ADJ	req-agree	req-agree
conj,ADJ,AUX	NA	req-agree
orphan,PRON,NOUN	NA	req-agree
subj,NOUN,VERB	req-agree	req-agree
udep,NOUN,PRON	req-agree	req-agree
udep,VERB,ADJ	req-agree	NA
mod,VERB,PRON	req-agree	NA
appos,NOUN,NOUN	NA	NA
comp:pred,VERB,PROPN	NA	req-agree
udep,AUX,ADJ	NA	req-agree
orphan,PRON,PRON	NA	req-agree
conj,NOUN,ADJ	req-agree	req-agree
parataxis,NOUN,VERB	req-agree	req-agree
udep,ADJ,NOUN	NA	NA
flat,NOUN,PROPN	req-agree	req-agree
subj,NOUN,ADJ	req-agree	req-agree
subj,VERB,AUX	req-agree	req-agree
mod@advmod,PRON,VERB	req-agree	req-agree
parataxis,PRON,AUX	NA	req-agree
udep,NOUN,NOUN	NA	NA
det,NUM,PRON	NA	req-agree
mod@relcl,PROPN,AUX	req-agree	req-agree
mod@relcl,NUM,AUX	req-agree	req-agree
mod@advmod,ADJ,NUM	NA	NA
mod@advmod,ADJ,VERB	req-agree	req-agree
mod@advmod,ADJ,ADJ	req-agree	req-agree
mod@relcl,PROPN,VERB	req-agree	req-agree
mod@advmod,PRON,ADJ	req-agree	req-agree
subj,AUX,AUX	req-agree	NA
parataxis,VERB,AUX	NA	NA
udep,PRON,NOUN	NA	req-agree
mod,PRON,AUX	NA	req-agree
mod,VERB,NOUN	NA	req-agree
parataxis,AUX,VERB	NA	NA
conj,PRON,AUX	NA	req-agree
mod,PRON,NUM	NA	req-agree
udep,NOUN,ADJ	req-agree	NA
parataxis,NOUN,AUX	req-agree	req-agree
mod@appos,ADJ,NOUN	NA	req-agree
mod,NOUN,AUX	req-agree	req-agree
udep,NOUN,PROPN	req-agree	req-agree
comp:aux,AUX,ADJ	req-agree	req-agree
mod@advmod,PROPN,VERB	req-agree	req-agree
comp:obj,ADJ,VERB	NA	req-agree
udep,VERB,PROPN	NA	req-agree
comp:obl,VERB,PROPN	NA	NA
mod@appos,ADJ,ADJ	req-agree	req-agree
vocative,AUX,NOUN	NA	NA
comp:obj,NOUN,VERB	NA	req-agree
mod,PROPN,ADJ	req-agree	req-agree
comp:pred,VERB,PRON	NA	req-agree
