rel,head-pos,child-pos	tree-label	gold-label
mod,PROPN,NOUN	NA	req-agree
appos,ADJ,PROPN	NA	req-agree
orphan,PROPN,ADJ	req-agree	NA
conj,PRON,PRON	NA	NA
conj,PROPN,NOUN	NA	NA
subj,VERB,NUM	req-agree	req-agree
appos,NUM,PROPN	NA	req-agree
flat@name,PROPN,PROPN	NA	NA
udep,AUX,ADJ	req-agree	NA
mod,VERB,AUX	NA	NA
appos,VERB,ADJ	req-agree	req-agree
orphan,ADJ,ADJ	req-agree	req-agree
subj,AUX,PROPN	req-agree	req-agree
conj,NOUN,VERB	req-agree	req-agree
conj,VERB,PRON	req-agree	req-agree
comp:aux,AUX,ADJ	req-agree	req-agree
det,PRON,DET	NA	req-agree
subj,AUX,NUM	req-agree	req-agree
appos,NOUN,PROPN	req-agree	req-agree
mod,VERB,PROPN	req-agree	req-agree
conj,PRON,NOUN	NA	NA
vocative,AUX,NOUN	NA	req-agree
subj,NOUN,PRON	req-agree	req-agree
dislocated,VERB,PROPN	NA	req-agree
comp:pred,AUX,AUX	req-agree	req-agree
dislocated,AUX,PROPN	NA	req-agree
comp:obl,AUX,NOUN	NA	NA
udep,VERB,ADJ	NA	req-agree
comp:obl,NOUN,PRON	req-agree	req-agree
subj,NOUN,NOUN	req-agree	req-agree
mod,PRON,NOUN	NA	NA
mod,ADJ,AUX	NA	NA
conj,VERB,PROPN	NA	req-agree
orphan,PROPN,VERB	req-agree	req-agree
conj,VERB,NOUN	NA	req-agree
mod,ADJ,PRON	NA	NA
appos,NOUN,ADJ	req-agree	req-agree
comp:obj,ADJ,NOUN	NA	NA
comp:obl,NOUN,VERB	req-agree	req-agree
subj,VERB,AUX	req-agree	req-agree
subj,ADJ,PRON	req-agree	req-agree
conj,VERB,ADJ	req-agree	NA
mod,NUM,NUM	NA	req-agree
mod,NUM,VERB	req-agree	NA
dislocated,VERB,NOUN	NA	req-agree
conj,NOUN,AUX	req-agree	NA
udep,ADJ,PRON	NA	NA
conj,AUX,ADJ	NA	req-agree
appos,ADJ,AUX	NA	req-agree
mod,NUM,ADJ	req-agree	req-agree
mod,PRON,ADJ	req-agree	req-agree
dislocated,ADJ,VERB	req-agree	req-agree
subj@pass,VERB,AUX	req-agree	req-agree
comp:obj,ADJ,ADJ	NA	NA
udep,VERB,PROPN	req-agree	NA
unk@fixed,PROPN,PROPN	NA	req-agree
mod,PROPN,ADJ	req-agree	req-agree
subj,ADJ,PROPN	req-agree	req-agree
appos,PRON,AUX	NA	req-agree
comp:obj,PRON,ADJ	NA	NA
comp:obl@agent,VERB,PRON	req-agree	NA
unk@fixed,DET,ADJ	req-agree	req-agree
subj,PRON,PRON	req-agree	req-agree
subj,NOUN,PROPN	req-agree	NA
orphan,PRON,NOUN	NA	NA
orphan,NOUN,NOUN	NA	req-agree
comp:obl,ADJ,PROPN	NA	req-agree
mod,VERB,NOUN	NA	NA
conj,AUX,NOUN	NA	req-agree
mod,DET,PRON	NA	NA
unk@fixed,VERB,VERB	NA	req-agree
comp:aux,AUX,AUX	NA	req-agree
orphan,PRON,PROPN	NA	req-agree
conj,PRON,VERB	req-agree	req-agree
udep,NOUN,PRON	req-agree	req-agree
orphan,ADJ,NOUN	NA	req-agree
dislocated,ADJ,AUX	NA	req-agree
dislocated,ADJ,NUM	NA	req-agree
conj,PROPN,ADJ	req-agree	NA
orphan,PROPN,PROPN	NA	req-agree
comp:obl,NOUN,ADJ	req-agree	req-agree
udep,AUX,PROPN	NA	req-agree
dislocated,VERB,AUX	req-agree	req-agree
orphan,DET,PRON	NA	NA
vocative,VERB,PROPN	NA	req-agree
conj,PRON,ADJ	req-agree	NA
appos,DET,PRON	NA	req-agree
subj@pass,VERB,PROPN	req-agree	req-agree
orphan,PRON,VERB	req-agree	NA
appos,PROPN,ADJ	req-agree	req-agree
conj,NOUN,PROPN	req-agree	req-agree
subj,NUM,NOUN	req-agree	req-agree
conj,NUM,NOUN	NA	req-agree
orphan,NOUN,NUM	req-agree	req-agree
udep,VERB,NUM	NA	NA
comp:obl,AUX,ADJ	req-agree	req-agree
appos,PROPN,NUM	NA	req-agree
unk@fixed,NUM,NUM	NA	req-agree
comp:obl@agent,VERB,NOUN	NA	req-agree
conj,PRON,PROPN	NA	req-agree
comp:obj,NOUN,ADJ	NA	req-agree
comp:obj,ADJ,PROPN	NA	req-agree
orphan,NOUN,PRON	req-agree	NA
mod,DET,NOUN	NA	NA
comp:obl,ADJ,VERB	req-agree	NA
dislocated,VERB,NUM	NA	req-agree
conj,AUX,PRON	NA	req-agree
subj,PRON,NOUN	req-agree	req-agree
det,PRON,PRON	NA	req-agree
conj,NOUN,PRON	req-agree	NA
orphan,NOUN,ADJ	req-agree	NA
