rel,head-pos,child-pos	tree-label	gold-label
subj,VERB,AUX	req-agree	NA
appos,NOUN,NOUN	NA	req-agree
mod,PRON,AUX	NA	req-agree
conj,NUM,VERB	req-agree	req-agree
comp:aux@q,AUX,PRON	req-agree	NA
udep,ADJ,ADP	NA	req-agree
comp:aux@q,AUX,ADJ	NA	NA
compound,ADJ,PRON	NA	NA
compound,ADJ,ADJ	NA	req-agree
conj,VERB,PROPN	NA	NA
comp:obj,PRON,NOUN	NA	NA
compound,NOUN,ADJ	NA	req-agree
compound,PRON,NOUN	NA	NA
comp:obj,NUM,NUM	NA	req-agree
flat,NUM,ADP	NA	req-agree
compound,NOUN,ADP	NA	req-agree
conj,PRON,PRON	req-agree	req-agree
comp:pred,AUX,PROPN	NA	NA
conj,PRON,AUX	NA	NA
conj,PRON,VERB	req-agree	NA
compound@lvc,VERB,VERB	NA	NA
conj,ADJ,PROPN	NA	req-agree
conj,PRON,PROPN	NA	NA
comp:obj,NOUN,ADJ	NA	req-agree
flat,NUM,PROPN	NA	req-agree
conj,PROPN,ADJ	NA	req-agree
mod,PROPN,PRON	req-agree	NA
appos,NOUN,PROPN	NA	req-agree
conj,NOUN,ADP	NA	req-agree
conj,ADP,NOUN	NA	req-agree
comp:pred,VERB,ADJ	req-agree	req-agree
cc,VERB,VERB	req-agree	req-agree
compound@lvc,NOUN,NOUN	NA	req-agree
conj,VERB,PRON	req-agree	req-agree
compound,PRON,VERB	req-agree	NA
udep,NOUN,ADP	NA	req-agree
mod,NOUN,AUX	NA	req-agree
conj,PROPN,AUX	NA	req-agree
compound,VERB,PRON	NA	req-agree
mod@poss,VERB,NOUN	NA	NA
udep,VERB,ADP	req-agree	NA
subj,PROPN,PROPN	NA	req-agree
compound@lvc,NOUN,ADJ	NA	req-agree
flat,NOUN,NUM	NA	req-agree
det,VERB,PRON	NA	req-agree
conj,PRON,ADJ	NA	req-agree
conj,AUX,AUX	NA	req-agree
mod@emph,NOUN,ADJ	NA	req-agree
comp:obj,NOUN,ADP	NA	req-agree
