rel,head-pos,child-pos	tree-label	gold-label
subj@pass,VERB,PRON	req-agree	req-agree
subj,NOUN,PRON	NA	NA
parataxis,VERB,NOUN	req-agree	NA
parataxis,PROPN,VERB	NA	req-agree
mod@relcl,PRON,AUX	req-agree	req-agree
comp:obl,ADJ,NOUN	NA	NA
mod,ADJ,NOUN	req-agree	req-agree
mod,ADJ,VERB	req-agree	req-agree
comp:obj,VERB,ADJ	req-agree	NA
compound,NOUN,NUM	req-agree	req-agree
mod@gov,NOUN,NOUN	req-agree	NA
parataxis,PROPN,PROPN	NA	req-agree
parataxis,NOUN,ADJ	req-agree	req-agree
flat@foreign,PROPN,ADJ	req-agree	req-agree
mod,PRON,ADJ	req-agree	req-agree
conj,AUX,VERB	req-agree	NA
mod,VERB,AUX	req-agree	req-agree
conj,DET,ADJ	req-agree	req-agree
appos,VERB,ADJ	req-agree	req-agree
subj,AUX,PROPN	req-agree	req-agree
parataxis,PROPN,ADJ	req-agree	NA
mod,NUM,VERB	req-agree	req-agree
udep,ADJ,PROPN	NA	req-agree
subj@pass,VERB,PROPN	req-agree	req-agree
flat@foreign,PROPN,PROPN	req-agree	NA
list,PROPN,PROPN	req-agree	req-agree
subj,VERB,DET	req-agree	req-agree
appos,ADJ,NOUN	NA	NA
subj,AUX,PRON	req-agree	NA
conj,ADJ,VERB	req-agree	NA
comp:pred,AUX,NUM	req-agree	req-agree
conj,NOUN,PRON	NA	NA
comp:obj,PRON,NOUN	NA	NA
mod,VERB,ADJ	req-agree	req-agree
unk,NOUN,PROPN	NA	req-agree
parataxis,PROPN,NUM	NA	NA
list,PROPN,NOUN	NA	req-agree
comp:aux,AUX,ADJ	req-agree	req-agree
udep,AUX,NOUN	NA	NA
appos,ADJ,ADJ	req-agree	req-agree
conj,NOUN,VERB	req-agree	NA
appos,ADJ,PROPN	req-agree	req-agree
mod,VERB,DET	req-agree	req-agree
unk@fixed,NOUN,NOUN	NA	req-agree
compound,NOUN,PROPN	NA	NA
compound,NOUN,NOUN	NA	NA
orphan,DET,NOUN	NA	NA
orphan,NOUN,NOUN	NA	req-agree
udep,VERB,PRON	NA	NA
det,ADJ,DET	req-agree	req-agree
mod,NOUN,PRON	NA	NA
unk@fixed,ADJ,NOUN	req-agree	req-agree
mod,VERB,VERB	req-agree	NA
subj,ADJ,PROPN	req-agree	req-agree
comp:obl@agent,VERB,PROPN	req-agree	NA
unk@fixed,PRON,ADJ	req-agree	req-agree
orphan,PROPN,NOUN	req-agree	req-agree
conj,AUX,PROPN	req-agree	req-agree
appos,NUM,PROPN	req-agree	req-agree
dislocated,VERB,NOUN	NA	req-agree
parataxis,VERB,ADJ	req-agree	NA
mod,VERB,NOUN	NA	req-agree
subj,NOUN,ADJ	req-agree	NA
parataxis,NOUN,VERB	NA	NA
mod@entity,NOUN,NUM	req-agree	req-agree
det,PROPN,DET	req-agree	req-agree
