rel,head-pos,child-pos	tree-label	gold-label
mod,PRON,VERB	req-agree	NA
unk@fixed,NOUN,PRON	NA	NA
comp:pred,VERB,ADJ	req-agree	NA
udep,VERB,PRON	NA	NA
subj,AUX,PRON	req-agree	NA
unk@fixed,NOUN,NOUN	NA	NA
comp:obj,PRON,NOUN	NA	NA
orphan,NOUN,NOUN	NA	NA
comp:obl,VERB,PROPN	req-agree	NA
comp:obl,NOUN,PROPN	NA	NA
unk@expl,ADJ,PRON	NA	req-agree
parataxis,VERB,ADJ	NA	NA
det,PRON,DET	req-agree	req-agree
comp:pred,PROPN,NOUN	NA	NA
udep,AUX,NOUN	NA	NA
comp:pred,VERB,NOUN	req-agree	NA
unk@fixed,DET,NOUN	req-agree	req-agree
subj,NOUN,PROPN	req-agree	NA
mod,NOUN,DET	req-agree	req-agree
appos,PROPN,PROPN	req-agree	NA
mod@relcl,PRON,VERB	req-agree	req-agree
subj,NUM,PROPN	req-agree	req-agree
mod@relcl,NOUN,ADJ	req-agree	NA
comp:obj,VERB,NUM	NA	NA
subj,NOUN,DET	req-agree	req-agree
parataxis,NOUN,NOUN	NA	NA
comp:obl,AUX,PROPN	NA	NA
mod,AUX,PRON	req-agree	req-agree
appos,PROPN,NUM	req-agree	NA
comp:obl@agent,VERB,PROPN	req-agree	NA
det,PROPN,DET	req-agree	req-agree
conj,NOUN,PROPN	NA	NA
comp:pred,VERB,PROPN	req-agree	NA
flat@name,PROPN,ADJ	req-agree	req-agree
conj,ADJ,NOUN	req-agree	req-agree
subj,VERB,ADJ	req-agree	req-agree
mod,VERB,AUX	NA	NA
subj,NUM,NOUN	req-agree	NA
appos,NOUN,ADJ	req-agree	NA
mod,NOUN,PRON	NA	NA
mod,VERB,PRON	NA	NA
mod@gov,NOUN,NOUN	req-agree	req-agree
mod,VERB,VERB	req-agree	NA
subj@pass,ADJ,NOUN	req-agree	req-agree
subj,VERB,DET	req-agree	req-agree
comp:aux,AUX,ADJ	req-agree	req-agree
conj,AUX,AUX	req-agree	NA
mod,ADJ,NOUN	req-agree	NA
subj@pass,AUX,PROPN	req-agree	req-agree
parataxis,VERB,AUX	req-agree	NA
subj,AUX,ADJ	req-agree	req-agree
conj,NOUN,VERB	req-agree	req-agree
subj@pass,VERB,PROPN	req-agree	req-agree
parataxis,PROPN,VERB	NA	NA
appos,NOUN,PRON	req-agree	req-agree
mod@relcl,DET,AUX	req-agree	req-agree
mod@relcl,NOUN,AUX	req-agree	NA
comp:pred,VERB,VERB	req-agree	req-agree
mod,PROPN,NOUN	req-agree	NA
conj,AUX,NOUN	req-agree	req-agree
mod@gov,ADJ,NUM	req-agree	req-agree
comp:obj,VERB,ADJ	req-agree	req-agree
conj,VERB,NOUN	NA	req-agree
comp:obl,VERB,NUM	NA	NA
conj,NOUN,ADJ	req-agree	req-agree
mod@relcl,ADJ,VERB	req-agree	req-agree
flat@name,NOUN,NOUN	req-agree	req-agree
parataxis,NOUN,PROPN	NA	req-agree
parataxis,ADJ,NOUN	NA	NA
udep,ADJ,NOUN	NA	NA
mod,PRON,AUX	NA	req-agree
orphan,PROPN,NOUN	req-agree	req-agree
subj,PROPN,PRON	req-agree	NA
subj,NUM,PRON	req-agree	req-agree
mod@relcl,NUM,AUX	NA	req-agree
flat@name,NOUN,ADJ	req-agree	req-agree
subj,ADJ,VERB	req-agree	NA
conj,NOUN,PRON	NA	NA
