rel,head-pos,child-pos	tree-label	gold-label
subj,NOUN,PROPN	req-agree	NA
comp:obj,NOUN,PRON	NA	NA
appos,PROPN,NOUN	req-agree	NA
mod,PROPN,VERB	req-agree	req-agree
parataxis,PROPN,NOUN	NA	NA
conj,PROPN,NOUN	req-agree	NA
comp:pred,AUX,ADJ	req-agree	req-agree
parataxis,PROPN,VERB	NA	NA
udep,VERB,PROPN	NA	req-agree
parataxis,ADJ,VERB	NA	NA
parataxis,NOUN,PROPN	NA	NA
subj,NOUN,NUM	req-agree	req-agree
subj@pass,VERB,NOUN	req-agree	NA
compound,NOUN,SYM	req-agree	NA
subj,NOUN,ADJ	req-agree	req-agree
parataxis,VERB,NOUN	req-agree	NA
subj,PROPN,PROPN	req-agree	NA
parataxis,PROPN,PROPN	NA	req-agree
comp:obj,VERB,PROPN	NA	req-agree
mod,VERB,ADJ	req-agree	NA
flat@name,NOUN,PROPN	NA	req-agree
comp:pred,VERB,ADJ	req-agree	req-agree
appos,PROPN,PROPN	req-agree	NA
orphan,NOUN,PROPN	NA	req-agree
mod@gov,NOUN,NUM	req-agree	req-agree
subj,AUX,PRON	req-agree	req-agree
comp:pred,AUX,NOUN	req-agree	NA
comp:obj,VERB,PRON	NA	NA
parataxis,ADJ,PROPN	NA	req-agree
udep,NOUN,NOUN	NA	NA
mod,PRON,VERB	req-agree	NA
mod,ADJ,ADJ	req-agree	req-agree
parataxis,NOUN,ADJ	NA	NA
comp:aux@pass,AUX,VERB	req-agree	req-agree
subj@pass,AUX,NOUN	req-agree	req-agree
comp:obl,ADJ,NOUN	NA	NA
subj,PRON,PROPN	req-agree	NA
comp:pred,PRON,NOUN	req-agree	NA
parataxis,NOUN,PRON	NA	NA
comp:obj,PRON,NOUN	NA	NA
comp:obj,NOUN,NOUN	NA	NA
mod,NOUN,DET	req-agree	req-agree
subj,DET,NOUN	req-agree	req-agree
parataxis,PRON,VERB	NA	NA
conj,PRON,NOUN	NA	NA
orphan,PRON,PRON	req-agree	NA
unk@fixed,PRON,ADJ	req-agree	req-agree
compound,NOUN,NOUN	NA	NA
subj,PROPN,NOUN	req-agree	req-agree
conj,NOUN,PROPN	NA	NA
comp:obl,NOUN,NOUN	NA	req-agree
conj,NOUN,ADJ	req-agree	req-agree
mod@relcl,NOUN,VERB	NA	req-agree
list,PROPN,NOUN	req-agree	NA
parataxis,NOUN,VERB	NA	NA
list,PROPN,PROPN	req-agree	req-agree
mod@relcl,NOUN,ADJ	req-agree	NA
mod,DET,ADJ	req-agree	req-agree
comp:pred,VERB,PRON	NA	req-agree
comp:obj,PRON,DET	req-agree	NA
dislocated,PRON,NOUN	NA	NA
comp:obl,VERB,PRON	NA	NA
mod,VERB,VERB	req-agree	NA
subj,VERB,DET	req-agree	req-agree
subj,PRON,PRON	req-agree	req-agree
conj,NOUN,PRON	NA	NA
unk@fixed,PRON,PRON	req-agree	req-agree
unk@fixed,NOUN,NOUN	NA	req-agree
flat,PRON,PRON	req-agree	req-agree
conj,PRON,PROPN	req-agree	req-agree
conj,VERB,NOUN	NA	NA
udep,NOUN,PRON	NA	NA
comp:pred,VERB,NOUN	NA	req-agree
conj,NOUN,VERB	req-agree	NA
conj,VERB,AUX	req-agree	req-agree
comp:obl,NOUN,ADJ	req-agree	req-agree
parataxis,AUX,NOUN	NA	req-agree
conj,PROPN,PRON	req-agree	req-agree
vocative,NOUN,NOUN	NA	NA
comp:obl,NOUN,PRON	NA	req-agree
vocative,ADJ,PROPN	NA	NA
parataxis,VERB,AUX	NA	NA
comp:pred,AUX,PROPN	NA	NA
subj,ADJ,ADJ	req-agree	req-agree
conj,VERB,ADJ	req-agree	NA
comp:obl@agent,VERB,PRON	req-agree	NA
compound,NOUN,PROPN	NA	req-agree
subj@pass,VERB,PRON	req-agree	req-agree
conj,AUX,VERB	req-agree	req-agree
mod,VERB,NOUN	NA	req-agree
mod,NOUN,SYM	req-agree	NA
