rel,head-pos,child-pos	tree-label	gold-label
parataxis,ADJ,PRON	NA	NA
comp:obj,PRON,ADJ	req-agree	NA
discourse,VERB,PRON	NA	req-agree
subj@pass,ADJ,PROPN	req-agree	req-agree
mod@gov,NUM,NUM	req-agree	req-agree
parataxis,VERB,ADJ	NA	NA
flat@name,NOUN,NOUN	NA	NA
appos,NUM,NOUN	req-agree	NA
unk@expl,NOUN,PRON	NA	NA
comp:obj,NOUN,NOUN	NA	NA
det,DET,DET	req-agree	req-agree
mod@entity,NOUN,NOUN	NA	NA
appos,NOUN,VERB	req-agree	NA
orphan,ADJ,NOUN	NA	NA
mod@relcl,PRON,VERB	req-agree	NA
mod,ADJ,NOUN	req-agree	NA
mod@relcl,PRON,ADJ	req-agree	req-agree
unk@fixed,NOUN,PRON	NA	NA
compound,VERB,NOUN	NA	NA
appos,ADJ,ADJ	req-agree	req-agree
parataxis,ADJ,PROPN	NA	NA
subj,NOUN,ADJ	req-agree	NA
subj,PROPN,PRON	req-agree	NA
comp:obl,NOUN,PROPN	NA	NA
mod@gov,ADJ,NUM	req-agree	req-agree
unk@fixed,DET,NOUN	req-agree	req-agree
subj@pass,ADJ,NOUN	req-agree	req-agree
parataxis,NUM,NOUN	NA	NA
compound,PROPN,NOUN	NA	req-agree
appos,NOUN,PRON	req-agree	NA
parataxis,ADJ,AUX	NA	req-agree
subj,NOUN,VERB	req-agree	NA
parataxis,VERB,PROPN	NA	req-agree
mod,VERB,VERB	req-agree	NA
parataxis,AUX,AUX	NA	NA
orphan,NOUN,ADJ	req-agree	req-agree
parataxis,PROPN,VERB	NA	req-agree
parataxis,VERB,PRON	NA	NA
parataxis,NOUN,AUX	req-agree	NA
mod,DET,ADJ	req-agree	req-agree
orphan,PROPN,NOUN	req-agree	NA
appos,NUM,PROPN	req-agree	req-agree
conj,DET,NOUN	req-agree	req-agree
comp:obj,VERB,ADJ	req-agree	NA
comp:obl,NUM,NOUN	NA	req-agree
comp:obl,ADJ,ADJ	req-agree	req-agree
mod@relcl,DET,ADJ	req-agree	NA
mod@gov,PROPN,NUM	req-agree	req-agree
comp:obj,PRON,VERB	NA	NA
flat,PROPN,NOUN	NA	req-agree
conj,ADJ,PRON	req-agree	NA
mod,PRON,AUX	req-agree	req-agree
parataxis,PRON,AUX	NA	NA
comp:obl,PROPN,NOUN	NA	NA
mod,ADJ,PRON	req-agree	NA
subj,VERB,VERB	req-agree	NA
subj,PROPN,PROPN	req-agree	req-agree
mod@relcl,PROPN,AUX	req-agree	NA
compound,ADJ,NOUN	req-agree	req-agree
subj@pass,AUX,ADJ	req-agree	req-agree
conj,PRON,ADJ	req-agree	req-agree
mod,VERB,ADJ	req-agree	req-agree
mod,ADJ,NUM	req-agree	req-agree
subj,PROPN,NOUN	req-agree	NA
mod@relcl,PROPN,ADJ	req-agree	req-agree
subj,NUM,ADJ	req-agree	req-agree
conj,DET,PRON	NA	req-agree
appos,ADJ,NOUN	req-agree	NA
unk@fixed,VERB,VERB	req-agree	req-agree
subj,PRON,NOUN	req-agree	NA
parataxis,NUM,ADJ	NA	req-agree
conj,NUM,VERB	req-agree	req-agree
parataxis,AUX,NOUN	NA	req-agree
parataxis,NUM,VERB	NA	NA
udep,AUX,PRON	NA	req-agree
mod,NOUN,AUX	req-agree	NA
conj,DET,PROPN	req-agree	req-agree
udep,NOUN,AUX	req-agree	req-agree
