rel,head-pos,child-pos	tree-label	gold-label
unk@fixed,PRON,ADJ	req-agree	req-agree
conj,PRON,NOUN	NA	NA
appos,VERB,VERB	req-agree	req-agree
mod@relcl,NOUN,ADJ	req-agree	NA
parataxis,PROPN,NOUN	req-agree	NA
mod,ADJ,VERB	req-agree	req-agree
udep,ADJ,PRON	NA	NA
appos,NOUN,VERB	req-agree	NA
parataxis,ADJ,ADJ	req-agree	NA
mod@relcl,NOUN,NOUN	NA	NA
parataxis,ADJ,PRON	NA	NA
parataxis,PROPN,VERB	NA	NA
parataxis,NOUN,AUX	NA	NA
comp:obj,PRON,VERB	NA	NA
conj,DET,ADJ	req-agree	req-agree
comp:obj,PRON,ADJ	NA	req-agree
subj@pass,ADJ,PROPN	req-agree	req-agree
conj,DET,VERB	NA	req-agree
parataxis,PRON,VERB	NA	NA
parataxis,VERB,ADJ	req-agree	NA
flat@name,NOUN,NOUN	NA	req-agree
mod,DET,ADJ	req-agree	req-agree
subj,VERB,VERB	req-agree	NA
subj,NOUN,VERB	req-agree	NA
unk@expl,NOUN,PRON	NA	NA
comp:obj,NOUN,NOUN	NA	NA
mod@entity,NOUN,NOUN	NA	req-agree
parataxis,VERB,PROPN	req-agree	NA
subj@pass,ADJ,NOUN	req-agree	req-agree
subj,ADJ,AUX	req-agree	req-agree
orphan,ADJ,NOUN	NA	NA
parataxis,ADJ,AUX	NA	NA
mod,ADJ,NOUN	NA	NA
mod@relcl,PRON,ADJ	NA	req-agree
comp:obj,VERB,AUX	NA	req-agree
unk@fixed,NOUN,PRON	NA	req-agree
appos,ADJ,ADJ	req-agree	req-agree
mod,VERB,ADJ	req-agree	NA
parataxis,ADJ,PROPN	req-agree	NA
subj,NOUN,ADJ	req-agree	req-agree
mod,AUX,VERB	NA	NA
subj,PROPN,PRON	req-agree	req-agree
comp:obl,NOUN,PROPN	NA	req-agree
mod,PRON,AUX	req-agree	NA
mod,PRON,PRON	req-agree	NA
comp:obj,PRON,PRON	NA	req-agree
parataxis,AUX,NOUN	NA	NA
compound,PROPN,NOUN	NA	req-agree
subj@pass,VERB,VERB	req-agree	req-agree
comp:pred,ADJ,VERB	req-agree	NA
subj,NOUN,DET	req-agree	req-agree
vocative,VERB,PROPN	req-agree	req-agree
mod,PRON,NOUN	NA	req-agree
parataxis,AUX,AUX	NA	req-agree
orphan,NOUN,ADJ	req-agree	NA
subj@pass,AUX,DET	req-agree	req-agree
parataxis,VERB,PRON	NA	NA
orphan,ADJ,ADJ	req-agree	req-agree
comp:obl,VERB,ADJ	NA	NA
parataxis,AUX,ADJ	req-agree	NA
orphan,PROPN,NOUN	NA	NA
conj,DET,NOUN	req-agree	req-agree
comp:obl,ADJ,ADJ	NA	req-agree
mod@relcl,DET,ADJ	NA	NA
compound,ADJ,ADJ	req-agree	NA
flat,PROPN,NOUN	NA	req-agree
conj,ADJ,PRON	req-agree	req-agree
parataxis,PRON,AUX	NA	req-agree
comp:obl,PROPN,NOUN	NA	NA
mod,ADJ,PRON	req-agree	req-agree
subj,PROPN,PROPN	req-agree	req-agree
mod@relcl,PROPN,AUX	NA	req-agree
subj@pass,AUX,ADJ	req-agree	req-agree
conj,PRON,ADJ	req-agree	req-agree
subj,AUX,DET	req-agree	req-agree
subj,PROPN,NOUN	req-agree	req-agree
det,ADJ,AUX	req-agree	req-agree
comp:pred,AUX,DET	NA	req-agree
mod@relcl,PROPN,ADJ	NA	req-agree
conj,NOUN,AUX	NA	req-agree
det,DET,AUX	req-agree	req-agree
comp:obl,NOUN,ADJ	NA	req-agree
subj,AUX,ADJ	req-agree	req-agree
conj,DET,PRON	NA	req-agree
appos,ADJ,NOUN	req-agree	req-agree
unk@fixed,VERB,VERB	req-agree	req-agree
subj,PRON,NOUN	req-agree	req-agree
subj,AUX,VERB	req-agree	req-agree
conj,ADJ,AUX	NA	NA
mod,NOUN,AUX	NA	req-agree
conj,DET,PROPN	req-agree	req-agree
udep,NOUN,AUX	NA	req-agree
