rel,head-pos,child-pos	tree-label	gold-label
parataxis,PROPN,NOUN	NA	req-agree
list,NOUN,NOUN	NA	req-agree
mod,PROPN,PROPN	req-agree	NA
subj,NUM,NOUN	req-agree	req-agree
udep,AUX,NOUN	NA	NA
conj,NOUN,ADJ	req-agree	NA
mod,NOUN,PRON	NA	NA
conj,ADJ,VERB	req-agree	NA
mod,NOUN,DET	req-agree	req-agree
parataxis,VERB,NOUN	NA	NA
subj@pass,VERB,PRON	req-agree	req-agree
subj,NOUN,PRON	NA	req-agree
parataxis,PROPN,VERB	NA	NA
subj,AUX,PRON	req-agree	req-agree
mod@relcl,PRON,AUX	req-agree	req-agree
comp:obl,ADJ,NOUN	NA	NA
mod,ADJ,NOUN	NA	req-agree
mod,ADJ,VERB	req-agree	req-agree
comp:obj,VERB,ADJ	NA	req-agree
mod@relcl,ADJ,VERB	req-agree	NA
mod@gov,NOUN,NOUN	NA	NA
parataxis,PROPN,PROPN	req-agree	req-agree
parataxis,NOUN,ADJ	req-agree	req-agree
mod,PRON,ADJ	req-agree	req-agree
mod,VERB,AUX	req-agree	req-agree
conj,DET,ADJ	req-agree	req-agree
appos,NOUN,DET	req-agree	req-agree
comp:obj,DET,NOUN	NA	NA
appos,VERB,ADJ	NA	req-agree
comp:obl@agent,VERB,PRON	req-agree	NA
mod@relcl,NOUN,ADJ	NA	req-agree
subj,AUX,PROPN	req-agree	req-agree
parataxis,PROPN,ADJ	NA	req-agree
mod,NUM,VERB	NA	req-agree
udep,ADJ,PROPN	NA	req-agree
subj@pass,VERB,PROPN	req-agree	req-agree
flat@foreign,PROPN,PROPN	req-agree	NA
list,PROPN,PROPN	req-agree	req-agree
mod,VERB,ADJ	req-agree	req-agree
subj,VERB,DET	req-agree	req-agree
appos,ADJ,NOUN	req-agree	NA
comp:pred,AUX,NUM	req-agree	req-agree
det,NUM,DET	req-agree	req-agree
appos,ADJ,ADJ	req-agree	req-agree
unk@fixed,PRON,VERB	req-agree	req-agree
conj,NOUN,PRON	NA	req-agree
comp:obj,PRON,NOUN	NA	req-agree
appos,NOUN,VERB	req-agree	NA
comp:obj,VERB,VERB	NA	req-agree
unk,NOUN,PROPN	NA	req-agree
comp:obl,VERB,DET	NA	req-agree
list,PROPN,NOUN	NA	req-agree
comp:aux,AUX,ADJ	req-agree	req-agree
comp:obl@agent,VERB,PROPN	req-agree	NA
mod@gov,NOUN,NUM	NA	req-agree
appos,ADJ,PROPN	req-agree	req-agree
mod,VERB,DET	NA	req-agree
comp:obl,ADJ,PRON	NA	req-agree
unk@fixed,NOUN,NOUN	NA	req-agree
compound,NOUN,PROPN	NA	req-agree
subj,NOUN,VERB	req-agree	req-agree
compound,NOUN,NOUN	NA	NA
mod@relcl,DET,VERB	NA	NA
det,PRON,DET	req-agree	req-agree
conj,VERB,DET	NA	req-agree
orphan,DET,NOUN	req-agree	NA
orphan,NOUN,NOUN	NA	req-agree
udep,VERB,PRON	NA	req-agree
parataxis,VERB,ADJ	req-agree	NA
mod@relcl,PROPN,AUX	NA	NA
det,ADJ,DET	req-agree	req-agree
vocative,AUX,PROPN	req-agree	req-agree
mod,DET,VERB	req-agree	NA
mod,VERB,PRON	req-agree	NA
unk@fixed,ADJ,NOUN	NA	req-agree
mod,VERB,VERB	req-agree	req-agree
subj,ADJ,PROPN	req-agree	req-agree
unk@fixed,PRON,ADJ	req-agree	req-agree
orphan,PROPN,NOUN	NA	req-agree
conj,AUX,PROPN	req-agree	req-agree
comp:obl,VERB,VERB	NA	req-agree
comp:obj,VERB,NUM	NA	NA
appos,NUM,PROPN	req-agree	req-agree
dislocated,VERB,NOUN	NA	req-agree
mod,VERB,NOUN	NA	req-agree
subj,NOUN,ADJ	req-agree	req-agree
det,PROPN,DET	req-agree	req-agree
