rel,head-pos,child-pos	tree-label	gold-label
subj,NOUN,PROPN	NA	req-agree
mod,NOUN,DET	req-agree	req-agree
conj,ADJ,PROPN	req-agree	NA
subj@pass,VERB,PROPN	req-agree	NA
appos,PROPN,PROPN	req-agree	NA
mod@relcl,PRON,VERB	NA	NA
comp:obl,VERB,ADJ	NA	NA
subj,NUM,PROPN	req-agree	req-agree
mod@relcl,NOUN,ADJ	req-agree	NA
comp:obj,VERB,NUM	NA	NA
subj,NOUN,DET	req-agree	req-agree
parataxis,NOUN,NOUN	NA	req-agree
comp:obl,AUX,PROPN	NA	req-agree
mod,AUX,PRON	req-agree	req-agree
appos,PROPN,NUM	req-agree	NA
comp:pred,VERB,NUM	NA	req-agree
comp:obl@agent,VERB,PROPN	req-agree	req-agree
det,PROPN,DET	req-agree	req-agree
conj,NOUN,PROPN	NA	NA
mod,VERB,AUX	NA	NA
comp:pred,VERB,PROPN	req-agree	req-agree
flat@name,PROPN,ADJ	req-agree	req-agree
conj,ADJ,NOUN	NA	NA
subj@pass,ADJ,NOUN	req-agree	req-agree
comp:aux,AUX,VERB	NA	req-agree
comp:aux@pass,AUX,ADJ	req-agree	req-agree
comp:obl,VERB,NUM	NA	NA
appos,NOUN,ADJ	req-agree	req-agree
udep,VERB,PROPN	req-agree	NA
mod@gov,NOUN,NOUN	NA	NA
mod,ADJ,NOUN	NA	NA
subj@pass,AUX,PROPN	req-agree	req-agree
subj,AUX,ADJ	req-agree	req-agree
parataxis,PROPN,VERB	NA	req-agree
appos,NOUN,PRON	NA	req-agree
mod@relcl,DET,AUX	NA	req-agree
mod@gov,NOUN,NUM	NA	req-agree
mod,PROPN,NOUN	req-agree	NA
mod@gov,ADJ,NUM	req-agree	req-agree
comp:obj,VERB,ADJ	NA	req-agree
conj,NOUN,ADJ	req-agree	req-agree
flat@name,NOUN,NOUN	NA	req-agree
parataxis,NOUN,PROPN	NA	NA
parataxis,ADJ,NOUN	NA	req-agree
subj,ADJ,VERB	req-agree	req-agree
appos,PRON,NOUN	req-agree	NA
conj,NOUN,PRON	NA	req-agree
subj,DET,NOUN	req-agree	req-agree
udep,ADJ,NOUN	NA	NA
mod,PRON,AUX	req-agree	NA
conj,VERB,PROPN	req-agree	req-agree
orphan,PROPN,NOUN	NA	req-agree
subj,PROPN,PRON	req-agree	req-agree
udep,VERB,NUM	NA	req-agree
comp:obj,AUX,NOUN	NA	req-agree
subj,NUM,PRON	req-agree	req-agree
mod@relcl,NUM,AUX	NA	req-agree
flat@name,NOUN,ADJ	req-agree	req-agree
parataxis,AUX,AUX	NA	NA
conj,PROPN,ADJ	req-agree	NA
comp:obl@agent,VERB,PRON	req-agree	req-agree
